# JD    mag
2458586.686804  23.832874978568974
2458586.697331  23.83287812543454
2458586.707857  23.83288126949424
2458586.718383  23.832884411049534
2458586.72891  23.832887550400788
2458586.739436  23.832890686954038
2458586.749962  23.832893821009876
2458586.760489  23.83289695286796
2458586.771015  23.83290008193573
2458586.781542  23.83290320880992
2458586.792068  23.832906332898915
2458586.802594  23.83290945450212
2458586.813121  23.832912573917987
2458586.823647  23.832915690556316
2458586.834174  23.8329188050116
2458586.8447  23.832921916694165
2458586.855226  23.83292502590263
2458586.865753  23.83292813293426
2458586.876279  23.83293123720092
2458586.886806  23.832934339294745
2458586.897332  23.8329374386288
2458586.907858  23.832940535500114
2458586.918385  23.832943630204767
2458586.928911  23.832946722157228
2458586.939437  23.832949811653812
2458586.949964  23.832952898989898
2458586.96049  23.832955983581343
2458586.971017  23.832959066016386
2458586.981543  23.83296214571181
2458586.992069  23.832965222962756
2458587.002596  23.83296829806356
2458587.013122  23.832971370431988
2458587.023649  23.832974440654482
2458587.034175  23.83297750814973
2458587.044701  23.832980573211838
2458587.055228  23.832983636133836
2458587.09566  23.83299537761376
2458587.106187  23.832998428797993
2458587.116713  23.833001477274603
2458587.127239  23.83300452333572
2458587.137766  23.833007567272567
2458587.148292  23.833010608509202
2458587.158819  23.83301364762558
2458587.169345  23.833016684046676
2458587.179871  23.833019718063465
2458587.190398  23.833022749966144
2458587.200924  23.833025779180645
2458587.21145  23.833028805997653
2458587.221977  23.833031830706545
2458587.232503  23.833034852734745
2458587.24303  23.833037872658675
2458587.253556  23.833040889906933
2458587.264082  23.833043904768655
2458587.274609  23.833046917532066
2458587.285135  23.83304992762712
2458587.295662  23.833052935627826
2458587.306188  23.83305594096504
2458587.316714  23.83305894392674
2458587.327241  23.83306194480003
2458587.337767  23.833064943017092
2458587.348294  23.833067939149807
2458587.35882  23.833070932631006
2458587.369346  23.83307392374754
2458587.379873  23.83307691278576
2458587.390399  23.833079899179697
2458587.400925  23.833082883215653
2458587.411452  23.83308586517891
2458587.421978  23.83308884450523
2458587.432505  23.83309182176275
2458587.443031  23.83309479638814
2458587.453557  23.833097768666423
2458587.464084  23.83310073888176
2458587.47461  23.833103706472137
2458587.485137  23.83310667200358
2458587.495663  23.83310963491457
2458587.506189  23.833112595489418
2458587.516716  23.833115554011147
2458587.527242  23.833118509919696
2458587.537769  23.83312146377886
2458587.548295  23.833124415029722
2458587.588727  23.83313572963913
2458587.599254  23.83313866993092
2458587.60978  23.833141607628217
2458587.620306  23.833144543012512
2458587.630833  23.833147476364413
2458587.641359  23.83315040712888
2458587.651886  23.833153335864775
2458587.662412  23.833156262017933
2458587.672938  23.83315918586873
2458587.683465  23.833162107696676
2458587.693991  23.8331650269489
2458587.704518  23.833167944182208
2458587.715044  23.833170858844333
2458587.72557  23.83317377121456
2458587.736097  23.833176681571683
2458587.746623  23.83317958936461
2458587.75715  23.83318249514796
2458587.767676  23.83318539837189
2458587.778202  23.833188299314582
2458587.788729  23.83319119825335
2458587.799255  23.83319409463965
2458587.809781  23.83319698875101
2458587.820308  23.83319988086408
2458587.830834  23.83320277043161
2458587.841361  23.83320565800473
2458587.851887  23.833208543036665
2458587.862413  23.833211425804226
2458587.87294  23.83321430658299
2458587.883466  23.833217184827582
2458587.893993  23.83322006108698
2458587.904519  23.83322293481692
2458587.915045  23.833225806292752
2458587.925572  23.833228675788963
2458587.936098  23.833231542762576
2458587.946625  23.833234407760276
2458587.957151  23.83323727023994
2458587.967677  23.833240130475833
2458587.978204  23.83324298874136
2458587.98873  23.83324584449567
2458587.999256  23.83324869801239
2458588.009783  23.8332515495644
2458588.020309  23.833254398611743
2458588.030836  23.83325724569819
2458588.041362  23.83326009028461
2458588.051888  23.833262932643688
2458588.092321  23.833273830182655
2458588.102847  23.833276661787444
2458588.113374  23.83327949144542
2458588.1239  23.833282318621148
2458588.134426  23.833285143585492
2458588.144953  23.833287966608484
2458588.155479  23.833290787155935
2458588.166006  23.833293605765665
2458588.176532  23.83329642190431
2458588.187058  23.83329923584169
2458588.197585  23.8333020478469
2458588.208111  23.833304857387457
2458588.218637  23.833307664732914
2458588.229164  23.833310470151613
2458588.23969  23.833313273112438
2458588.250217  23.833316074149977
2458588.260743  23.833318872734193
2458588.271269  23.833321669133213
2458588.281796  23.833324463614332
2458588.292322  23.833327255648747
2458588.302849  23.83333004576884
2458588.313375  23.833332833446633
2458588.323901  23.83333561894921
2458588.334428  23.833338402542815
2458588.344954  23.833341183700707
2458588.355481  23.833343962953315
2458588.366007  23.833346739774466
2458588.376533  23.833349514430203
2458588.38706  23.8333522871861
2458588.397586  23.833355057517096
2458588.408112  23.83335782568873
2458588.418639  23.833360591965587
2458588.429165  23.833363355824197
2458588.439692  23.833366117791567
2458588.450218  23.833368877345038
2458588.460744  23.833371634748982
2458588.471271  23.833374390266965
2458588.481797  23.833377143377547
2458588.492324  23.833379894605798
2458588.50285  23.83338264343073
2458588.513376  23.83338539011605
2458588.523903  23.833388134924295
2458588.534429  23.833390877335805
2458588.544956  23.83339361787361
2458588.585388  23.833404123899335
2458588.595914  23.83340685387379
2458588.606441  23.833409581984704
2458588.616967  23.83341230771581
2458588.627494  23.833415031586835
2458588.63802  23.83341775308232
2458588.648546  23.83342047246299
2458588.659073  23.833423189988757
2458588.669599  23.83342590514537
2458588.680125  23.833428618192933
2458588.690652  23.833431329390766
2458588.701178  23.833434038225803
2458588.711705  23.833436745214662
2458588.722231  23.833439449844835
2458588.732757  23.833442152375426
2458588.743284  23.833444853065096
2458588.75381  23.83344755140241
2458588.764337  23.833450247901983
2458588.774863  23.83345294205353
2458588.785389  23.833455634115147
2458588.795916  23.83345832434413
2458588.806442  23.833461012231385
2458588.816969  23.833463698289407
2458588.827495  23.83346638200989
2458588.838021  23.833469063649925
2458588.848548  23.83347174346593
2458588.859074  23.83347442095042
2458588.8696  23.833477096360248
2458588.880127  23.83347976995112
2458588.890653  23.833482441216837
2458588.90118  23.83348511066685
2458588.911706  23.83348777779598
2458588.922232  23.83349044285974
2458588.932759  23.833493106112833
2458588.943285  23.83349576705126
2458588.953812  23.833498426182373
2458588.964338  23.83350108300296
2458588.974864  23.833503737767522
2458588.985391  23.83350639072979
2458588.995917  23.833509041387707
2458589.006444  23.833511690246784
2458589.01697  23.8335143368055
2458589.027496  23.833516981317388
2458589.038023  23.83351962403554
2458589.078455  23.83352975518208
2458589.088981  23.833532387775612
2458589.099508  23.833535018585078
2458589.110034  23.83353764711226
2458589.120561  23.83354027385844
2458589.131087  23.833542898326517
2458589.141613  23.833545520767895
2458589.15214  23.83354814143321
2458589.162666  23.8335507598265
2458589.173193  23.833553376447007
2458589.183719  23.83355599079954
2458589.194245  23.833558603134527
2458589.204772  23.833561213701753
2458589.215298  23.833563822006827
2458589.225825  23.833566428547513
2458589.236351  23.833569032830187
2458589.246877  23.83357163510443
2458589.257404  23.833574235618936
2458589.26793  23.833576833881565
2458589.278456  23.833579430141207
2458589.288983  23.833582024645978
2458589.299509  23.83358461690488
2458589.310036  23.833587207412148
2458589.320562  23.833589795677533
2458589.331088  23.833592381948964
2458589.341615  23.833594966473605
2458589.352141  23.833597548762334
2458589.362668  23.83360012930761
2458589.373194  23.83360270762083
2458589.38372  23.83360528394897
2458589.394247  23.83360785853858
2458589.404773  23.833610430902084
2458589.4153  23.833613001530036
2458589.425826  23.83361556993594
2458589.436352  23.83361813636582
2458589.446879  23.833620701064937
2458589.457405  23.83362326354792
2458589.467931  23.833625824060224
2458589.478458  23.83362838284654
2458589.488984  23.833630939422616
2458589.499511  23.833633494275883
2458589.510037  23.83363604692283
2458589.520563  23.833638597607965
2458589.53109  23.83364114657515
2458589.541616  23.833643693341656
2458589.582049  23.833653457932936
2458589.592575  23.83365599524394
2458589.603101  23.83365853060695
2458589.613628  23.833661064264245
2458589.624154  23.83366359573633
2458589.634681  23.833666125505836
2458589.645207  23.833668653093998
2458589.655733  23.83367117874291
2458589.66626  23.833673702693936
2458589.676786  23.833676224469404
2458589.687312  23.833678744310852
2458589.697839  23.833681262459088
2458589.708365  23.833683778437535
2458589.718892  23.833686292725986
2458589.729418  23.83368880484838
2458589.739944  23.833691315045318
2458589.750471  23.833693823557024
2458589.760997  23.83369632990841
2458589.771524  23.833698834577426
2458589.78205  23.833701337090055
2458589.792576  23.83370383768598
2458589.803103  23.833706336604166
2458589.813629  23.83370883337167
2458589.824156  23.83371132846451
2458589.834682  23.833713821410466
2458589.845208  23.833716312448313
2458589.855735  23.833718801816207
2458589.866261  23.833721289042682
2458589.876787  23.83372377436629
2458589.887314  23.83372625802453
2458589.89784  23.83372873954713
2458589.908367  23.8337312194073
2458589.918893  23.833733697135706
2458589.929419  23.83373617296966
2458589.939946  23.833738647145747
2458589.950472  23.833741119195707
2458589.960999  23.83374358959084
2458589.971525  23.83374605786359
2458589.982051  23.833748524250364
2458589.992578  23.833750988986846
2458590.003104  23.83375345160656
2458590.013631  23.83375591257911
2458590.024157  23.833758371438407
2458590.034683  23.833760828420267
2458590.075116  23.83377024887507
2458590.085642  23.833772696791033
2458590.096169  23.8337751430715
2458590.106695  23.833777587253472
2458590.117221  23.83378002957105
2458590.127748  23.833782470257603
2458590.138274  23.833784908851207
2458590.1488  23.83378734558541
2458590.159327  23.83378978069306
2458590.169853  23.833792213713274
2458590.18038  23.833794645109904
2458590.190906  23.833797074422773
2458590.201432  23.833799501884542
2458590.211959  23.833801927727272
2458590.222485  23.833804351491523
2458590.233012  23.833806773639793
2458590.243538  23.833809193713343
2458590.254064  23.83381161194405
2458590.264591  23.833814028562983
2458590.275117  23.833816443112767
2458590.285644  23.833818856053718
2458590.29617  23.83382126692915
2458590.306696  23.833823675969956
2458590.317223  23.833826083406326
2458590.327749  23.833828488782615
2458590.338275  23.833830892329182
2458590.348802  23.8338332942757
2458590.359328  23.833835694167558
2458590.369855  23.83383809246238
2458590.380381  23.833840488706045
2458590.390907  23.833842883128032
2458590.401434  23.83384527595745
2458590.41196  23.833847666741104
2458590.422487  23.833850055934878
2458590.433013  23.833852443086577
2458590.443539  23.833854828424812
2458590.454066  23.833857212177506
2458590.464592  23.833859593893493
2458590.475119  23.83386197402682
2458590.485645  23.833864352127012
2458590.496171  23.833866728421803
2458590.506698  23.833869103138255
2458590.517224  23.833871475826907
2458590.52775  23.833873846714983
2458590.568183  23.833882937176217
2458590.578709  23.833885299369783
2458590.589236  23.833887659996435
2458590.599762  23.83389001860906
2458590.610288  23.833892375433642
2458590.620815  23.833894730695363
2458590.631341  23.833897083948447
2458590.641868  23.83389943564151
2458590.652394  23.83390178532945
2458590.66292  23.833904133237276
2458590.673447  23.833906479589327
2458590.683973  23.83390882394151
2458590.6945  23.833911166740844
2458590.705026  23.833913507543596
2458590.715552  23.833915846574236
2458590.726079  23.833918184056255
2458590.736605  23.83392051954702
2458590.747131  23.83392285327019
2458590.757658  23.83392518544905
2458590.768184  23.83392751564187
2458590.778711  23.833929844292978
2458590.789237  23.833932170961617
2458590.799763  23.833934495870594
2458590.81029  23.833936819242044
2458590.820816  23.833939140636215
2458590.831343  23.833941460495645
2458590.841869  23.833943778381244
2458590.852395  23.833946094514975
2458590.862922  23.833948409118133
2458590.873448  23.833950721752622
2458590.883975  23.83395303285941
2458590.894501  23.83395534200086
2458590.905027  23.83395764939809
2458590.915554  23.833959955271872
2458590.92608  23.83396225918545
2458590.936606  23.83396456135955
2458590.947133  23.833966862014126
2458590.957659  23.83396916071372
2458590.968186  23.833971457896542
2458590.978712  23.833973753127786
2458590.989238  23.833976046627246
2458590.999765  23.833978338614042
2458591.010291  23.833980628654356
2458591.020818  23.833982917184844
2458591.031344  23.833985203772038
2458591.071776  23.8339939708915
2458591.082303  23.833996249362567
2458591.092829  23.8339985259003
2458591.103356  23.834000800938774
2458591.113882  23.834003074047374
2458591.124408  23.834005345443757
2458591.134935  23.83400761534494
2458591.145461  23.83400988332128
2458591.155987  23.834012149589945
2458591.166514  23.834014414367452
2458591.17704  23.83401667722513
2458591.187567  23.834018938594344
2458591.198093  23.83402119804706
2458591.208619  23.834023455799635
2458591.219146  23.83402571206787
2458591.229672  23.834027966424397
2458591.240199  23.834030219299365
2458591.250725  23.83403247026604
2458591.261251  23.83403471954007
2458591.271778  23.834036967336342
2458591.282304  23.83403921322939
2458591.292831  23.83404145764734
2458591.303357  23.834043700165374
2458591.313883  23.834045940998216
2458591.32441  23.834048180359943
2458591.334936  23.83405041782669
2458591.345462  23.834052653612698
2458591.355989  23.834054887931572
2458591.366515  23.834057120360388
2458591.377042  23.834059351324804
2458591.387568  23.83406158040225
2458591.398094  23.834063807806444
2458591.408621  23.834066033750197
2458591.419147  23.83406825781197
2458591.429674  23.834070480415832
2458591.4402  23.834072701141075
2458591.450726  23.83407492020033
2458591.461253  23.8340771378056
2458591.471779  23.83407935353713
2458591.482306  23.834081567817293
2458591.492832  23.834083780226955
2458591.503358  23.834085990977954
2458591.513885  23.834088200281496
2458591.524411  23.834090407719394
2458591.564844  23.83409887167163
2458591.57537  23.83410107111423
2458591.585896  23.83410326890948
2458591.596423  23.83410546526763
2458591.606949  23.834107659772656
2458591.617475  23.834109852634768
2458591.628002  23.83411204406346
2458591.638528  23.834114233643923
2458591.649055  23.83411642179354
2458591.659581  23.834118608098112
2458591.670107  23.834120792766985
2458591.680634  23.834122976008853
2458591.69116  23.834125157410465
2458591.701687  23.834127337387734
2458591.712213  23.834129515527724
2458591.722739  23.834131692039275
2458591.733266  23.834133867130316
2458591.743792  23.834136040388927
2458591.754319  23.834138212229476
2458591.764845  23.834140382240854
2458591.775371  23.834142550630833
2458591.785898  23.834144717606556
2458591.796424  23.834146882757842
2458591.80695  23.83414904629199
2458591.817477  23.834151208415683
2458591.828003  23.834153368719655
2458591.83853  23.834155527615696
2458591.849056  23.83415768469515
2458591.859582  23.834159840164546
2458591.870109  23.834161994229788
2458591.880635  23.83416414648314
2458591.891162  23.83416629733495
2458591.901688  23.834168446377888
2458591.912214  23.834170593817717
2458591.922741  23.834172739859856
2458591.933267  23.8341748840978
2458591.943794  23.834177026940363
2458591.95432  23.834179167981933
2458591.964846  23.83418130742749
2458591.975373  23.834183445481408
2458591.985899  23.83418558173898
2458591.996425  23.83418771640472
2458592.006952  23.83418984968256
2458592.017478  23.83419198116868
2458592.057911  23.834200153990153
2458592.068437  23.834202277802866
2458592.078963  23.834204400034732
2458592.08949  23.834206520888483
2458592.100016  23.834208639962466
2458592.110543  23.8342107576607
2458592.121069  23.834212873582313
2458592.131595  23.834214987929883
2458592.142122  23.834217100905388
2458592.152648  23.834219212108845
2458592.163175  23.834221321942685
2458592.173701  23.834223430007523
2458592.184227  23.83422553650518
2458592.194754  23.83422764163688
2458592.20528  23.83422974500413
2458592.215806  23.8342318468083
2458592.226333  23.834233947250258
2458592.236859  23.83423604593212
2458592.247386  23.83423814325429
2458592.257912  23.834240238819476
2458592.268438  23.834242332828385
2458592.278965  23.834244425481053
2458592.289491  23.834246516381345
2458592.300018  23.834248605927808
2458592.310544  23.834250693724897
2458592.32107  23.83425277997249
2458592.331597  23.83425486486987
2458592.342123  23.83425694802237
2458592.35265  23.83425902982706
2458592.363176  23.834261109889862
2458592.373702  23.834263188409906
2458592.384229  23.834265265585827
2458592.394755  23.834267341024148
2458592.405281  23.83426941492383
2458592.415808  23.834271487482976
2458592.426334  23.83427355830907
2458592.436861  23.834275627796927
2458592.447387  23.83427769555479
2458592.457913  23.834279761780603
2458592.46844  23.83428182667175
2458592.478966  23.83428388983733
2458592.489493  23.834285951670616
2458592.500019  23.834288011781293
2458592.510545  23.834290070366578
2458592.521072  23.834292127623115
2458592.561504  23.834300014967553
2458592.572031  23.834302064863834
2458592.582557  23.834304113048926
2458592.593083  23.834306159718906
2458592.60361  23.834308205069544
2458592.614136  23.83431024871338
2458592.624662  23.83431229084614
2458592.635189  23.834314331662885
2458592.645715  23.834316370777284
2458592.656242  23.834318408578007
2458592.666768  23.834320444679292
2458592.677294  23.834322479276047
2458592.687821  23.83432451256262
2458592.698347  23.834326544154102
2458592.708874  23.83432857443772
2458592.7194  23.83433060302914
2458592.729926  23.83433263012255
2458592.740453  23.834334655911665
2458592.750979  23.834336680012722
2458592.761506  23.834338702811888
2458592.772032  23.834340723925962
2458592.782558  23.834342743548515
2458592.793085  23.834344761872455
2458592.803611  23.834346778515698
2458592.814137  23.834348793671293
2458592.824664  23.834350807531724
2458592.83519  23.83435281971575
2458592.845717  23.8343548306069
2458592.856243  23.83435683982451
2458592.866769  23.8343588475609
2458592.877296  23.834360854007848
2458592.887822  23.83436285878552
2458592.898349  23.83436486227612
2458592.908875  23.834366864100197
2458592.919401  23.83436886444937
2458592.929928  23.834370863514973
2458592.940454  23.834372860918304
2458592.950981  23.834374857040153
2458592.961507  23.834376851502647
2458592.972033  23.834378844496698
2458592.98256  23.83438083621267
2458592.993086  23.83438282627351
2458593.003612  23.83438481486972
2458593.014139  23.83438680219123
2458593.054571  23.83439442149316
2458593.065098  23.83439640174743
2458593.075624  23.834398380357396
2458593.08615  23.83440035751271
2458593.096677  23.83440233340222
2458593.107203  23.834404307651695
2458593.11773  23.834406280637513
2458593.128256  23.834408251986165
2458593.138782  23.834410221886355
2458593.149309  23.83441219052623
2458593.159835  23.834414157533104
2458593.170362  23.834416123281883
2458593.180888  23.834418087400437
2458593.191414  23.834420050076766
2458593.201941  23.834422011498326
2458593.212467  23.834423971293806
2458593.222994  23.834425929836815
2458593.23352  23.834427886756323
2458593.244046  23.834429842239906
2458593.254573  23.834431796474327
2458593.265099  23.83443374908946
2458593.275625  23.834435700272202
2458593.286152  23.834437650209175
2458593.296678  23.83443959853097
2458593.307205  23.83444154560901
2458593.317731  23.834443491074698
2458593.328257  23.834445435114244
2458593.338784  23.83444737791332
2458593.34931  23.834449319104134
2458593.359837  23.834451259056664
2458593.370363  23.83445319740365
2458593.380889  23.834455134330625
2458593.391416  23.83445707002267
2458593.401942  23.834459004113075
2458593.412469  23.834460936970803
2458593.422995  23.834462868229686
2458593.433521  23.83446479807466
2458593.444048  23.83446672669004
2458593.454574  23.834468653710708
2458593.4651  23.834470579321113
2458593.475627  23.834472503705168
2458593.486153  23.834474426498556
2458593.49668  23.834476348067742
2458593.507206  23.834478268048947
2458593.547638  23.834485629949327
2458593.558165  23.8344875433254
2458593.568691  23.834489455121314
2458593.579218  23.83449136570152
2458593.589744  23.834493274704144
2458593.60027  23.83449518231191
2458593.610797  23.834497088707256
2458593.621323  23.834498993529014
2458593.63185  23.834500897140305
2458593.642376  23.83450279918075
2458593.652902  23.834504699832394
2458593.663429  23.83450659927676
2458593.673955  23.834508497154246
2458593.684481  23.834510393646507
2458593.695008  23.83451228893466
2458593.705534  23.8345141826599
2458593.716061  23.834516075183142
2458593.726587  23.8345179661461
2458593.737113  23.834519855729766
2458593.74764  23.834521744114674
2458593.758166  23.834523630943075
2458593.768693  23.834525516574907
2458593.779219  23.834527400652934
2458593.789745  23.834529283357565
2458593.800272  23.834531164868604
2458593.810798  23.83453304482984
2458593.821325  23.834534923599577
2458593.831851  23.83453680082212
2458593.842377  23.83453867667714
2458593.852904  23.83454055134379
2458593.86343  23.834542424467145
2458593.873956  23.83454429622649
2458593.884483  23.834546166800575
2458593.895009  23.834548035835265
2458593.905536  23.834549903686852
2458593.916062  23.834551770001546
2458593.926588  23.834553634957974
2458593.937115  23.834555498734485
2458593.947641  23.834557360977975
2458593.958168  23.83455922204345
2458593.968694  23.834561081578563
2458593.97922  23.834562939761287
2458593.989747  23.83456479676908
2458594.000273  23.834566652250366
2458594.0108  23.834568506558774
2458594.051232  23.834575616047317
2458594.061758  23.834577463665486
2458594.072285  23.83457931011675
2458594.082811  23.83458115505153
2458594.093337  23.834582998646397
2458594.103864  23.83458484107749
2458594.11439  23.834586681995752
2458594.124917  23.834588521752355
2458594.135443  23.834590359998742
2458594.145969  23.834592196910926
2458594.156496  23.834594032664327
2458594.167022  23.834595866911393
2458594.177549  23.834597700001694
2458594.188075  23.834599531588182
2458594.198601  23.834601361846147
2458594.209128  23.83460319095037
2458594.219654  23.834605018554566
2458594.230181  23.83460684500711
2458594.240707  23.83460866996197
2458594.251233  23.83461049359404
2458594.26176  23.834612316077475
2458594.272286  23.834614137067067
2458594.282812  23.834615956737085
2458594.293339  23.83461777526155
2458594.303865  23.834619592295915
2458594.314392  23.834621408186557
2458594.324918  23.834623222589677
2458594.335444  23.83462503567892
2458594.345971  23.834626847627423
2458594.356497  23.834628658092132
2458594.367024  23.83463046741809
2458594.37755  23.834632275262738
2458594.388076  23.834634081799088
2458594.398603  23.834635887199738
2458594.409129  23.834637691122627
2458594.419656  23.83463949391187
2458594.430182  23.834641295225904
2458594.440708  23.834643095237197
2458594.451235  23.834644894117638
2458594.461761  23.834646691526643
2458594.472287  23.83464848763623
2458594.482814  23.83465028261791
2458594.49334  23.834652076131846
2458594.503867  23.83465386851983
2458594.544299  23.834660740675126
2458594.554825  23.834662526633704
2458594.565352  23.83466431147204
2458594.575878  23.834666094852203
2458594.586405  23.83466787711415
2458594.596931  23.8346696579202
2458594.607457  23.83467143744101
2458594.617984  23.83467321584651
2458594.62851  23.834674992799837
2458594.639037  23.834676768639707
2458594.649563  23.834678543029902
2458594.660089  23.834680316140222
2458594.670616  23.83468208813998
2458594.681142  23.834683858693687
2458594.691669  23.83468562813876
2458594.702195  23.834687396140186
2458594.712721  23.834689162867157
2458594.723248  23.834690928488374
2458594.733774  23.834692692669552
2458594.7443  23.83469445557951
2458594.754827  23.834696217386668
2458594.765353  23.83469797775722
2458594.77588  23.834699737026963
2458594.786406  23.834701494862568
2458594.796932  23.83470325143233
2458594.807459  23.834705006903985
2458594.817985  23.834706760945156
2458594.828512  23.834708513890124
2458594.839038  23.834710265406986
2458594.849564  23.834712015663357
2458594.860091  23.834713764826365
2458594.870617  23.83471551256483
2458594.881144  23.834717259211903
2458594.89167  23.834719004436646
2458594.902196  23.834720748406298
2458594.912723  23.834722491287383
2458594.923249  23.834724232749764
2458594.933775  23.83472597296008
2458594.944302  23.83472771208473
2458594.954828  23.834729449794207
2458594.965355  23.83473118641974
2458594.975881  23.83473292163253
2458594.986407  23.83473465559861
2458594.996934  23.83473638848356
2458595.037366  23.83474303256846
2458595.047893  23.834744759437196
2458595.058419  23.834746484902354
2458595.068945  23.834748209129042
2458595.079472  23.834749932281902
2458595.089998  23.83475165403467
2458595.100525  23.834753374715532
2458595.111051  23.834755093998552
2458595.121577  23.83475681204824
2458595.132104  23.834758529028882
2458595.14263  23.834760244615147
2458595.153156  23.83476195897128
2458595.163683  23.834763672260976
2458595.174209  23.834765384159837
2458595.184736  23.834767094994096
2458595.195262  23.83476880443983
2458595.205788  23.834770512660604
2458595.216315  23.83477221981953
2458595.226841  23.834773925593375
2458595.237368  23.834775630307277
2458595.247894  23.834777333638236
2458595.25842  23.83477903574947
2458595.268947  23.834780736803495
2458595.279473  23.83478243647809
2458595.29  23.834784135097223
2458595.300526  23.834785832339275
2458595.311052  23.834787528366654
2458595.321579  23.834789223341303
2458595.332105  23.834790916942282
2458595.342631  23.834792609331654
2458595.353158  23.834794300671007
2458595.363684  23.834795990640103
2458595.374211  23.834797679560985
2458595.384737  23.834799367113874
2458595.395263  23.83480105346024
2458595.40579  23.834802738761173
2458595.416316  23.83480442269735
2458595.426843  23.83480610558997
2458595.437369  23.834807787120155
2458595.447895  23.83480946744889
2458595.458422  23.8348111467366
2458595.468948  23.834812824665335
2458595.479475  23.83481450155484
2458595.490001  23.834816177087603
2458595.500527  23.83481785142395
2458595.54096  23.834824271862402
2458595.551486  23.834825940420785
2458595.562012  23.83482760778861
2458595.572539  23.83482927412507
2458595.583065  23.834830939114656
2458595.593592  23.834832603074727
2458595.604118  23.834834265689995
2458595.614644  23.834835927119762
2458595.625171  23.83483758752266
2458595.635697  23.834839246584153
2458595.646224  23.834840904620464
2458595.65675  23.834842561317654
2458595.667276  23.834844216834234
2458595.677803  23.83484587132827
2458595.688329  23.834847524486488
2458595.698856  23.834849176623916
2458595.709382  23.834850827427722
2458595.719908  23.83485247705586
2458595.730435  23.834854125665835
2458595.740961  23.834855772945478
2458595.751487  23.83485741905241
2458595.762014  23.834859064143856
2458595.77254  23.834860707908113
2458595.783067  23.834862350658703
2458595.793593  23.834863992084355
2458595.804119  23.834865632342193
2458595.814646  23.834867271588823
2458595.825172  23.834868909513858
2458595.835699  23.83487054642941
2458595.846225  23.834872182025535
2458595.856751  23.834873816458728
2458595.867278  23.834875449885033
2458595.877804  23.83487708199516
2458595.888331  23.834878713100196
2458595.898857  23.834880342891076
2458595.909383  23.834881971523945
2458595.91991  23.8348835991543
2458595.930436  23.8348852254738
2458595.940962  23.834886850638057
2458595.951489  23.834888474802437
2458595.962015  23.83489009765919
2458595.972542  23.834891719517643
2458595.983068  23.834893340070682
2458595.993594  23.834894959473363
2458596.034027  23.83490116932532
2458596.044553  23.834902783172396
2458596.05508  23.83490439602783
2458596.065606  23.834906007586234
2458596.076132  23.834907618001786
2458596.086659  23.834909227428238
2458596.097185  23.83491083556084
2458596.107712  23.834912442706106
2458596.118238  23.834914048559572
2458596.128764  23.834915653274876
2458596.139291  23.83491725700544
2458596.149817  23.834918859447377
2458596.160344  23.83492046090611
2458596.17087  23.83492206107839
2458596.181396  23.834923660117326
2458596.191923  23.834925258175566
2458596.202449  23.834926854950517
2458596.212975  23.834928450594948
2458596.223502  23.834930045261196
2458596.234028  23.8349316386473
2458596.244555  23.834933231056958
2458596.255081  23.83493482218843
2458596.265607  23.834936412194153
2458596.276134  23.83493800122592
2458596.28666  23.834939588982706
2458596.297187  23.834941175767128
2458596.307713  23.83494276127872
2458596.318239  23.83494434566917
2458596.328766  23.83494592908974
2458596.339292  23.8349475112406
2458596.349819  23.83494909242323
2458596.360345  23.83495067233822
2458596.370871  23.834952251136727
2458596.381398  23.834953828969475
2458596.391924  23.834955405537688
2458596.40245  23.834956980992203
2458596.412977  23.83495855548349
2458596.423503  23.8349601287132
2458596.43403  23.83496170098139
2458596.444556  23.83496327199013
2458596.455082  23.834964841889725
2458596.465609  23.834966410830248
2458596.476135  23.834967978514406
2458596.486662  23.834969545240988
2458596.51  23.834973014679196
2458596.527094  23.834975552439502
2458596.53762  23.834977113674352
2458596.548147  23.834978673956368
2458596.558673  23.834980232990098
2458596.5692  23.83498179107261
2458596.579726  23.834983347908874
2458596.590252  23.834984903647825
2458596.600779  23.83498645843805
2458596.611305  23.83498801198493
2458596.621831  23.834989564437294
2458596.632358  23.834991115943346
2458596.642884  23.834992666209157
2458596.653411  23.834994215530195
2458596.663937  23.83499576361308
2458596.674463  23.834997310605907
2458596.68499  23.834998856656366
2458596.695516  23.835000401471696
2458596.706043  23.835001945346246
2458596.716569  23.835003487987677
2458596.727095  23.835005029543563
2458596.737622  23.835006570161067
2458596.748148  23.835008109548454
2458596.758675  23.835009647999115
2458596.769201  23.835011185221596
2458596.779727  23.835012721362947
2458596.790254  23.835014256570023
2458596.80078  23.83501579055191
2458596.811306  23.83501732345542
2458596.821833  23.835018855426892
2458596.832359  23.83502038617622
2458596.842886  23.835021915995092
2458596.853412  23.835023444593812
2458596.863938  23.835024972118607
2458596.874465  23.835026498715305
2458596.884991  23.835028024094818
2458596.895518  23.8350295485478
2458596.906044  23.835031071785576
2458596.91657  23.835032593953862
2458596.927097  23.835034115198038
2458596.937623  23.83503563522983
2458596.94815  23.835037154339137
2458596.958676  23.835038672238095
2458596.969202  23.835040189071975
2458596.979729  23.835041704985578
2458596.990255  23.83504321969184
2458597.030687  23.835049028043052
2458597.041214  23.835050537757354
2458597.05174  23.835052046270025
2458597.062267  23.835053553868494
2458597.072793  23.83505506026728
2458597.083319  23.835056565610483
2458597.093846  23.835058070041804
2458597.104372  23.835059573276347
2458597.114899  23.835061075600617
